 ,Area,Perim.,Major,Minor,Angle,Feret,FeretX,FeretY,FeretAngle,MinFeret
1262,0.498,3.046,1.320,0.480,169.099,1.411,456,241,153.435,0.631
1263,0.299,1.969,1.068,0.356,0.000,0.998,458,245,161.565,0.315
1264,0.299,2.154,1.068,0.356,90.000,0.998,513,279,108.435,0.315
1265,0.995,4.646,1.370,0.925,155.301,1.839,516,279,149.036,1.225
1266,1.393,4.754,1.813,0.979,77.067,2.116,583,334,63.435,0.946
1267,0.697,3.123,1.109,0.800,169.099,1.301,1199,363,165.964,0.946
1268,0.299,2.154,1.068,0.356,90.000,0.998,1045,379,108.435,0.315
1269,1.194,4.200,1.432,1.062,94.149,1.699,687,442,68.199,1.262
1270,0.697,4.308,1.477,0.601,72.231,1.839,755,456,59.036,0.946
1271,0.299,2.154,1.068,0.356,90.000,0.998,697,453,108.435,0.315
1272,0.299,1.969,1.068,0.356,0.000,0.998,1201,485,161.565,0.315
1273,0.398,2.416,1.007,0.503,161.565,1.137,769,496,146.310,0.631
1274,0.299,1.785,0.746,0.510,135.000,0.892,1146,529,135.000,0.631
1275,1.592,7.986,1.859,1.091,56.278,2.908,819,598,49.399,1.858
1276,0.299,1.969,1.068,0.356,0.000,0.998,829,591,161.565,0.315
1277,0.299,1.969,1.068,0.356,0.000,0.998,1309,593,161.565,0.315
1278,1.095,4.461,1.771,0.787,45.000,1.839,718,634,30.964,0.892
1279,0.299,2.154,1.068,0.356,90.000,0.998,1073,667,108.435,0.315
1280,0.697,3.308,1.060,0.837,162.231,1.338,1069,669,135.000,0.946
1281,0.697,3.939,1.510,0.588,144.217,1.839,915,683,149.036,0.892
1282,0.299,1.785,0.746,0.510,135.000,0.892,920,683,135.000,0.631
1283,0.398,2.416,1.007,0.503,161.565,1.137,57,690,146.310,0.631
1284,0.299,2.154,1.068,0.356,90.000,0.998,391,737,108.435,0.315
1285,3.682,7.801,2.319,2.022,145.092,2.976,23,739,147.995,2.208
1286,5.673,9.662,3.142,2.299,101.907,3.527,1146,787,100.305,2.681
1287,2.687,7.877,2.466,1.387,5.310,2.857,820,853,173.660,1.893
1288,0.398,2.416,0.862,0.588,90.000,0.998,823,856,108.435,0.631
1289,1.095,4.646,1.537,0.907,4.545,1.919,824,861,170.538,1.262
1290,25.876,35.372,6.958,4.735,123.426,10.218,655,885,98.881,7.323
1291,0.299,1.969,1.068,0.356,0.000,0.998,1299,909,161.565,0.315
1292,1.493,4.831,1.797,1.058,22.257,2.116,1106,928,26.565,1.262
1293,0.398,2.600,1.424,0.356,0.000,1.301,178,947,165.964,0.315
1294,0.299,1.969,1.068,0.356,0.000,0.998,915,951,161.565,0.315
1295,5.275,11.109,3.443,1.950,170.537,4.113,432,973,175.601,2.494
1296,0.498,2.862,1.046,0.606,45.000,1.338,441,982,45.000,0.892
1297,0.299,1.785,0.746,0.510,135.000,0.892,1275,990,135.000,0.631
1298,0.597,3.308,1.078,0.705,90.000,1.301,1253,995,104.036,0.946
1299,0.398,2.416,1.007,0.503,71.565,1.137,1007,8,56.310,0.631
1300,0.398,2.785,1.424,0.356,90.000,1.301,201,8,104.036,0.315
1301,0.398,2.785,1.424,0.356,90.000,1.301,227,11,104.036,0.315
1302,0.299,1.969,1.068,0.356,0.000,0.998,1344,11,161.565,0.315
1303,0.597,3.308,1.078,0.705,90.000,1.301,615,13,104.036,0.946
1304,0.398,2.416,1.007,0.503,71.565,1.137,1263,16,56.310,0.631
1305,0.398,2.785,1.424,0.356,90.000,1.301,773,14,104.036,0.315
1306,0.398,2.785,1.424,0.356,90.000,1.301,1277,14,104.036,0.315
1307,3.583,8.508,2.533,1.801,132.886,3.123,423,19,135.000,2.294
1308,0.398,2.416,1.007,0.503,18.435,1.137,37,22,33.690,0.631
1309,2.090,7.431,1.947,1.366,112.945,2.714,961,21,125.538,2.012
1310,0.299,2.154,1.068,0.356,90.000,0.998,1157,21,108.435,0.315
